SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
53.93803339517624,337.8282003710575,1,0,1,3,49.53803339517624,321.2282003710575,1,0,1,98,<built-in method item of Tensor object at 0x7f1297413f90>
49.53803339517624,321.2282003710575,1,0,1,2,53.93803339517624,337.8282003710575,1,0,1,208,<built-in method item of Tensor object at 0x7f1297417040>
9.738033395176238,333.2282003710575,0,0,0,3,5.338033395176238,316.62820037105746,7,1,0,146,<built-in method item of Tensor object at 0x7f12a20d91d0>
16.008864151721298,309.3865182436611,7,1,0,2,20.408864151721296,325.9865182436611,8,1,1,102,<built-in method item of Tensor object at 0x7f12a3c11810>
55.8088641517213,297.3865182436611,9,1,2,1,16.008864151721298,309.3865182436611,8,1,1,158,<built-in method item of Tensor object at 0x7f12974170e0>
16.008864151721298,309.3865182436611,8,1,1,0,55.8088641517213,297.3865182436611,9,1,2,131,<built-in method item of Tensor object at 0x7f12a4b27270>
55.8088641517213,297.3865182436611,9,1,2,3,51.4088641517213,280.7865182436611,16,2,2,131,<built-in method item of Tensor object at 0x7f12a45b58b0>
51.4088641517213,280.7865182436611,16,2,2,1,11.6088641517213,292.7865182436611,15,2,1,251,<built-in method item of Tensor object at 0x7f12a24fd220>
11.6088641517213,292.7865182436611,15,2,1,3,7.208864151721299,276.18651824366106,15,2,1,157,<built-in method item of Tensor object at 0x7f12a4524540>
7.208864151721299,276.18651824366106,15,2,1,2,11.6088641517213,292.7865182436611,15,2,1,105,<built-in method item of Tensor object at 0x7f12a20d9220>
11.6088641517213,292.7865182436611,15,2,1,2,16.008864151721298,309.3865182436611,7,1,0,105,<built-in method item of Tensor object at 0x7f12974170e0>
