Computer Time (ms),touch_row,touch_col,type
2816700,1,14,2
2816779,1,14,2
2816858,1,15,2
2816938,1,16,2
2817017,1,16,2
2817097,1,17,2
2817176,1,17,2
2817256,1,17,2
2817335,1,17,2
2817417,1,16,2
2817494,2,15,2
2817574,2,15,2
2817653,2,14,2
2817733,2,14,2
2817812,2,13,2
2817892,2,12,2
2817972,2,12,2
2818050,2,11,2
2818132,2,11,2
2818210,3,11,2
2818286,4,11,2
2818365,4,11,2
2818447,3,11,2
2818527,3,10,2
2818607,2,10,2
2818686,2,9,2
2818767,2,9,2
2818846,1,9,2
2818921,1,10,2
2819001,1,10,2
2819080,1,11,2
2819159,1,12,2
2819239,1,12,2
2819319,1,13,2
2819403,1,13,2
2819481,1,14,2
2819553,1,14,2
2819641,1,14,2
2819721,1,13,2
2819800,1,13,2
2819879,1,12,2
2819959,1,12,2
2820036,1,11,2
2820113,1,10,2
2820192,1,11,2
2820272,2,11,2
2820351,2,12,2
2820431,3,11,2
2820510,3,11,2
2820590,4,11,2
2820669,4,10,2
2820748,4,10,2
2820828,4,9,2
2820907,3,9,2
2820987,2,9,2
2821066,3,8,2
2821146,3,8,2
2821225,3,7,2
2821305,4,7,2
2821384,4,6,2
2821463,4,6,2
2821543,4,5,2
2821622,5,5,2
2821702,5,4,2
2821781,5,3,2
2821861,5,3,2
2822019,6,2,2
2822179,6,1,2
2822263,5,1,2
2822333,4,1,2
2822421,3,2,2
2822496,2,2,2
2822576,2,2,2
2822655,1,2,2
2822735,1,3,2
2822814,1,3,2
2822894,1,4,2
2822978,1,5,2
2823057,1,5,2
2823132,1,6,2
2823212,1,6,2
2823291,1,7,2
2823450,2,8,2
2823529,2,9,2
2823609,2,9,2
2823688,2,10,2
2823767,2,10,2
2823847,2,11,2
2823926,2,11,2
2824006,2,12,2
2824085,2,12,2
2824165,3,12,2
2824244,3,11,2
2824324,3,11,2
2824408,4,10,2
2824483,4,10,2
2824567,5,9,2
2824647,4,10,2
2824726,4,10,2
2824801,4,11,2
2824880,4,11,2
2824959,3,12,2
2825044,3,12,2
2825125,3,12,2
2825203,4,12,2
2825277,4,11,2
2825357,4,11,2
2825442,4,10,2
2825518,5,10,2
2825595,5,9,2
2825674,5,9,2
2825759,5,8,2
2825837,6,8,2
2825913,6,7,2
2825993,6,7,2
2826072,6,6,2
2826151,6,5,2
2826236,6,5,2
2826315,6,4,2
2826390,7,4,2
2826469,6,3,2
2826548,6,3,2
2826628,5,3,2
2826713,5,2,2
2826784,5,2,2
2826871,6,2,2
2826950,7,3,2
2827023,8,2,2
2827109,8,2,2
2827184,9,2,2
2827264,8,3,2
2827341,8,3,2
2827427,8,4,2
2827507,8,4,2
2827586,8,5,2
2827664,8,5,2
2827740,8,5,2
2827820,8,5,2
2827899,8,4,2
2827979,9,4,2
2828063,9,3,2
2828142,9,3,2
2828221,10,3,2
2828296,10,3,2
2828376,9,3,2
2828455,9,4,2
2828535,9,4,2
2828614,8,5,2
2828694,8,5,2
2828773,8,5,2
2828853,7,6,2
2828932,7,6,2
2829012,7,7,2
2829091,6,7,2
2829170,6,8,2
2829250,6,8,2
2829329,5,9,2
2829406,5,9,2
2829493,5,10,2
2829576,5,9,2
2829646,5,9,2
2829728,5,9,2
2829808,5,8,2
2829888,5,7,2
2829967,6,7,2
2830046,6,6,2
2830126,6,6,2
2830205,6,5,2
2830285,6,5,2
2830364,6,4,2
2830443,5,4,2
2830523,5,5,2
2830603,5,5,2
2830682,5,6,2
2830764,4,6,2
2830833,4,7,2
2830916,4,7,2
2831002,4,8,2
2831077,3,8,2
2831157,3,8,2
2831241,4,8,2
2831320,4,7,2
2831398,4,7,2
2831474,4,6,2
2831554,5,6,2
2831633,5,5,2
2831713,5,5,2
2831792,5,4,2
2831872,5,3,2
2831951,5,3,2
2832031,5,2,2
2832110,5,2,2
2832189,4,2,2
2832269,4,2,2
2832349,4,3,2
2832428,4,3,2
2832507,4,4,2
2832587,4,4,2
2832666,5,5,2
2832751,4,5,2
2832828,3,5,2
2832904,3,5,2
2832986,2,4,2
2833066,2,4,2
2833145,2,3,2
2833224,3,3,2
2833304,3,2,2
2833383,3,2,2
2833542,3,1,2
2833621,4,1,2
2833701,4,0,2
2833781,5,0,2
2833860,5,0,2
2833939,6,0,2
2834019,7,0,2
2834091,8,0,2
2834181,7,0,2
2834259,6,0,2
2834334,6,0,2
2834413,5,0,2
2834497,6,0,2
2834576,6,1,2
2834651,7,1,2
2834731,8,2,2
2834811,9,2,2
2834890,9,3,2
2834969,9,3,2
2835049,9,4,2
2835128,8,4,2
2835208,8,5,2
2835288,8,5,2
2835367,8,6,2
2835452,7,6,2
2835531,7,7,2
2835607,6,7,2
2835690,6,7,2
2835765,7,7,2
2835844,7,6,2
2835924,7,6,2
2836003,8,5,2
2836083,8,5,2
2836162,8,4,2
2836241,9,4,2
2836321,9,3,2
2836401,9,3,2
2836480,9,2,2
2836559,8,2,2
2836718,8,1,2
2836797,8,1,2
2836877,7,2,2
2836956,7,3,2
2837036,7,3,2
2837115,6,4,2
2837195,6,4,2
2837274,6,5,2
2837354,6,5,2
2837433,5,6,2
2837513,5,6,2
2837592,5,7,2
2837672,5,6,2
2837751,5,6,2
2837831,5,5,2
2837910,5,5,2
2837989,6,4,2
2838069,6,4,2
2838149,6,3,2
2838228,6,3,2
2838307,6,2,2
2838387,7,2,2
2838545,7,1,2
2838625,7,1,2
2838704,7,0,2
2838784,7,1,2
2838863,6,1,2
2838943,6,1,2
2839022,5,1,2
2839107,5,1,2
2839258,5,0,2
2839342,5,0,2
2839420,5,0,2
2839503,5,0,2
2839584,5,1,2
2839662,6,2,2
2839737,6,3,2
2839817,5,3,2
2839896,5,3,2
2839976,4,4,2
2840055,3,4,2
2840132,3,4,2
2840219,2,5,2
2840290,2,5,2
2840378,1,5,2
2840458,2,5,2
2840536,2,5,2
2840611,2,4,2
2840691,3,3,2
2840770,3,3,2
2840850,3,2,2
2840934,4,2,2
2841014,4,2,2
2841085,4,1,2
2841173,4,1,2
2841252,5,0,2
2841326,5,0,2
2841406,5,0,2
2841485,5,1,2
2841565,5,1,2
2841644,5,2,2
2841729,5,3,2
2841808,4,3,2
2841887,4,4,2
2841962,5,4,2
2842041,5,3,2
2842121,5,3,2
2842200,5,2,2
2842280,6,2,2
2842359,6,2,2
2842439,6,1,2
2842518,6,1,2
2842598,7,0,2
2842677,7,0,2
2842756,7,0,2
2842841,6,0,2
2842920,6,1,2
2842989,5,2,2
2843079,5,2,2
2843159,5,3,2
2843238,4,3,2
2843317,4,4,2
2843397,3,4,2
2843476,3,4,2
2843556,3,5,2
2843635,3,5,2
2843714,3,5,2
2843789,4,4,2
2843869,4,4,2
2843948,4,3,2
2844028,5,3,2
2844107,5,2,2
2844187,6,2,2
2844266,7,2,2
2844346,7,2,2
2844425,8,2,2
2844504,8,2,2
2844585,9,2,2
2844663,9,3,2
2844743,9,3,2
2844822,9,4,2
2844902,9,5,2
2844981,9,5,2
2845066,10,5,2
2845145,10,5,2
2845229,10,5,2
2845299,9,5,2
2845378,9,5,2
2845458,9,6,2
2845537,8,6,2
2845617,8,7,2
2845696,7,7,2
2845775,7,7,2
2845855,7,8,2
2845932,6,8,2
2846019,6,8,2
2846098,5,7,2
2846173,5,7,2
2846253,5,6,2
2846332,4,6,2
2846411,4,5,2
2846491,4,4,2
2846567,4,4,2
2846655,3,5,2
2846734,3,5,2
2846813,3,6,2
2846888,3,6,2
2846972,2,7,2
2847052,2,7,2
2847127,2,8,2
2847206,2,8,2
2847286,2,9,2
2847365,2,9,2
2847444,2,10,2
2847528,2,11,2
2847609,2,11,2
2847688,2,12,2
2847767,2,12,2
2847841,3,13,2
2847921,3,13,2
2848000,4,12,2
2848080,5,12,2
2848159,5,13,2
2848239,6,13,2
2848318,6,14,2
2848398,5,14,2
2848477,5,15,2
2848556,5,15,2
2848636,4,15,2
2848715,4,15,2
2848795,3,15,2
2848875,3,16,2
2848954,3,16,2
2849039,3,17,2
2849116,3,17,2
2849192,2,17,2
2849272,2,18,2
2849351,2,17,2
2849431,2,16,2
2849510,2,16,2
2849589,2,15,2
2849669,2,15,2
2849749,2,14,2
2849828,2,14,2
2849902,2,13,2
2850070,1,12,2
2850146,1,11,2
2850225,1,12,2
2850304,1,12,2
2850384,1,13,2
2850463,1,13,2
2850543,1,14,2
2850622,1,14,2
2850702,1,15,2
2850781,1,16,2
2850861,1,16,2
2850940,1,17,2
2851020,1,17,2
2851099,1,17,2
2851178,1,16,2
2851258,2,16,2
2851337,2,15,2
2851415,2,15,2
2851502,3,14,2
2851581,4,14,2
2851661,4,14,2
2851735,4,13,2
2851814,4,13,2
2851894,4,12,2
2851970,4,11,2
2852058,3,11,2
2852137,3,11,2
2852216,3,12,2
2852291,3,13,2
2852371,3,13,2
2852455,3,14,2
2852534,3,14,2
2852609,3,15,2
2852688,3,15,2
2852767,2,16,2
2852847,2,17,2
2852927,2,17,2
2853006,2,18,2
2853085,3,18,2
2853165,3,18,2
2853244,4,19,2
2853324,4,19,2
2853403,4,19,2
2853483,4,18,2
2853562,5,18,2
2853641,6,17,2
2853721,6,17,2
2853800,7,17,2
2853880,8,17,2
2853959,8,17,2
2854039,8,17,2
2854118,7,16,2
2854203,7,16,2
2854282,7,15,2
2854357,7,15,2
2854436,6,14,2
2854515,6,14,2
2854595,6,13,2
2854674,6,13,2
2854759,6,12,2
2854837,6,11,2
2854913,6,11,2
2854992,6,10,2
2855072,7,10,2
2855151,7,9,2
2855228,7,9,2
2855315,7,8,2
2855393,8,8,2
2855469,8,8,2
2855548,7,8,2
2855628,7,8,2
2855707,7,9,2
2855784,7,9,2
2855872,6,10,2
2855942,6,10,2
2856030,6,11,2
2856102,5,11,2
2856189,5,12,2
2856268,4,12,2
2856347,4,13,2
2856423,4,12,2
2856502,4,12,2
2856581,4,11,2
2856660,5,10,2
2856740,5,10,2
2856820,5,9,2
2856899,5,9,2
2856979,5,8,2
2857063,5,9,2
2857143,5,9,2
2857221,5,10,2
2857296,4,10,2
2857376,4,11,2
2857455,4,11,2
2857535,5,11,2
2857614,6,11,2
2857694,6,10,2
2857773,6,10,2
2857852,7,9,2
2857932,7,9,2
2858012,8,8,2
2858091,8,8,2
2858170,8,7,2
2858255,9,7,2
2858333,9,7,2
2858409,9,7,2
2858488,9,7,2
2858568,9,8,2
2858647,9,8,2
2858724,9,8,2
2858811,8,8,2
2858890,8,7,2
2858965,8,7,2
2859044,7,6,2
2859124,7,6,2
2859209,7,5,2
2859287,8,5,2
2859365,8,5,2
2859447,9,4,2
2859525,9,5,2
2859600,9,6,2
2859680,9,6,2
2859760,10,7,2
2859839,10,7,2
2859918,10,7,2
2859998,9,7,2
2860077,9,7,2
2860157,8,6,2
2860236,8,6,2
2860315,8,6,2
2860395,8,6,2
2860474,8,6,2
2860554,7,6,2
2860633,7,7,2
2860713,6,7,2
2860793,6,8,2
2860873,5,8,2
2860951,6,8,2
2861031,6,7,2
2861110,6,7,2
2861190,6,6,2
2861269,7,6,2
2861349,7,5,2
2861428,7,5,2
2861508,8,4,2
2861592,8,4,2
2861672,8,3,2
2861742,8,3,2
2861830,9,2,2
2861909,9,3,2
2861984,10,3,2
2862063,10,4,2
2862143,10,4,2
2862223,10,4,2
2862302,9,5,2
2862381,9,5,2
2862461,9,6,2
2862538,8,6,2
2862625,8,7,2
2862704,8,7,2
2862779,7,8,2
2862858,8,7,2
2862938,8,7,2
2863017,8,6,2
2863103,8,6,2
2863176,8,5,2
2863255,8,5,2
2863335,8,6,2
2863414,8,6,2
2863494,7,7,2
2863573,7,7,2
2863658,7,8,2
2863736,6,8,2
2863812,6,9,2
2863891,6,9,2
2863968,5,9,2
2864055,5,10,2
2864127,5,11,2
2864214,5,11,2
2864293,4,12,2
2864368,4,12,2
2864447,4,13,2
2864532,4,13,2
2864610,4,14,2
2864691,4,14,2
2864770,4,15,2
2864850,3,15,2
2864928,3,16,2
2865008,4,16,2
2865087,5,16,2
2865162,5,16,2
2865242,6,16,2
2865321,5,15,2
2865400,5,15,2
2865480,4,15,2
2865564,4,14,2
2865643,4,14,2
2865719,3,13,2
2865798,3,14,2
2865877,3,14,2
2865957,3,15,2
2866042,4,15,2
2866121,4,16,2
2866195,4,16,2
2866274,4,17,2
2866354,4,16,2
2866434,4,16,2
2866513,4,15,2
2866592,4,14,2
2866672,4,14,2
2866751,4,13,2
2866831,4,13,2
2866910,4,12,2
2866990,4,11,2
2867069,5,11,2
2867149,5,10,2
2867228,5,10,2
2867312,5,9,2
2867389,5,9,2
2867464,5,8,2
2867548,5,8,2
2867627,6,7,2
2867706,6,7,2
2867786,6,6,2
2867866,7,6,2
2867948,7,5,2
2868026,8,5,2
2868107,8,4,2
2868186,8,5,2
2868265,8,5,2
2868346,8,5,2
2868424,8,6,2
2868499,7,6,2
2868579,7,7,2
2868658,7,7,2
2868738,7,8,2
2868817,6,8,2
2868897,6,9,2
2868976,6,9,2
2869055,6,10,2
2869135,6,11,2
2869214,6,11,2
2869294,6,12,2
2869373,5,12,2
2869452,5,13,2
2869532,5,13,2
2869611,5,14,2
2869691,5,14,2
2869771,5,15,2
2869850,5,16,2
2869929,5,16,2
2870009,5,16,2
2870088,5,15,2
2870168,6,15,2
2870247,6,14,2
2870326,6,14,2
2870406,6,14,2
2870486,6,14,2
2870565,6,15,2
2870644,6,15,2
2870724,5,16,2
2870803,5,16,2
2870883,5,17,2
2870962,4,17,2
2871042,4,17,2
2871121,4,17,2
2871201,4,16,2
2871285,4,16,2
2871365,4,15,2
2871439,4,15,2
2871518,5,14,2
2871598,5,14,2
2871678,5,13,2
2871757,5,12,2
2871836,5,12,2
2871916,5,11,2
2871995,5,11,2
2872072,5,11,2
2872160,5,12,2
2872239,5,12,2
2872313,5,13,2
2872392,5,14,2
2872477,6,14,2
2872557,6,15,2
2872630,6,15,2
2872710,6,16,2
2872790,6,16,2
2872874,5,16,2
2872954,4,16,2
2873028,4,16,2
2873107,3,15,2
2873187,3,15,2
2873266,3,15,2
2873346,2,14,2
2873425,2,14,2
2873510,2,14,2
2873580,2,14,2
2873669,2,15,2
2873748,2,15,2
2873826,2,16,2
2873907,2,17,2
2873987,2,17,2
2874065,2,18,2
2874140,2,18,2
2874220,3,18,2
2874299,4,19,2
2874379,4,19,2
2874458,5,19,2
2874538,6,19,2
2874617,6,19,2
2874697,6,18,2
2874776,6,18,2
2874853,6,17,2
2874940,6,16,2
2875019,6,16,2
2875097,5,16,2
2875174,5,16,2
2875253,4,15,2
2875332,3,15,2
2875412,3,15,2
2875491,2,15,2
2875570,2,16,2
2875650,2,16,2
2875729,2,17,2
2875809,3,17,2
2875888,3,18,2
2875967,3,18,2
2876047,4,19,2
2876123,4,19,2
2876211,4,18,2
2876291,4,18,2
2876370,4,17,2
2876445,5,17,2
2876524,5,16,2
2876603,5,16,2
2876681,6,15,2
2876767,7,15,2
2876846,7,15,2
2876921,8,15,2
2877000,8,14,2
2877080,8,14,2
2877159,8,13,2
2877239,8,13,2
2877318,7,13,2
2877398,7,14,2
2877482,7,14,2
2877561,7,15,2
2877636,7,15,2
2877716,7,16,2
2877795,7,16,2
2877875,7,17,2
2877954,7,18,2
2878033,7,18,2
2878113,7,18,2
2878192,7,18,2
2878272,6,17,2
2878351,6,17,2
2878431,6,16,2
2878510,6,16,2
2878587,5,15,2
2878674,5,15,2
2878756,5,14,2
2878827,4,14,2
2878907,4,13,2
2878988,4,13,2
2879063,4,12,2
2879151,4,11,2
2879230,4,11,2
2879305,4,10,2
2879384,3,10,2
2879463,2,10,2
2879543,2,10,2
2879622,2,9,2
2879702,2,9,2
2879781,3,9,2
2879861,3,10,2
2879940,3,10,2
2880020,3,11,2
2880105,4,11,2
2880183,4,11,2
2880258,5,11,2
2880337,5,10,2
2880417,6,10,2
2880496,6,11,2
2880576,7,11,2
2880652,8,12,2
2880740,8,12,2
2880819,9,12,2
2880898,9,12,2
2880973,10,11,2
2881052,10,11,2
2881132,10,11,2
2881211,10,12,2
2881291,10,12,2
2881370,10,13,2
2881450,10,13,2
2881529,10,14,2
2881609,10,14,2
2881693,10,15,2
2881773,10,15,2
2881851,10,16,2
2881931,10,16,2
2882011,10,17,2
2882090,10,18,2
2882169,9,18,2
2882249,8,19,2
2882323,8,19,2
2882403,8,19,2
2882483,8,19,2
2882562,8,18,2
2882641,8,17,2
2882721,9,17,2
2882797,9,16,2
2882885,9,16,2
2882965,9,15,2
2883039,9,16,2
2883123,9,16,2
2883201,9,16,2
2883275,8,15,2
2883359,8,15,2
2883439,8,14,2
2883520,8,14,2
2883600,8,13,2
2883669,8,12,2
2883758,7,12,2
2883837,7,12,2
2883913,6,12,2
2883992,5,11,2
2884071,6,11,2
2884151,7,11,2
2884230,7,11,2
2884310,8,11,2
2884389,8,12,2
2884468,8,12,2
2884548,7,12,2
2884627,7,13,2
2884707,6,13,2
2884787,6,14,2
2884866,5,13,2
2884946,5,13,2
2885025,5,12,2
2885105,5,12,2
2885184,5,11,2
2885263,5,11,2
2885343,5,10,2
2885422,5,10,2
2885498,5,11,2
2885578,5,11,2
2885666,4,12,2
2885745,4,12,2
2885824,4,13,2
2885904,4,13,2
2885978,4,14,2
2886058,4,14,2
2886138,4,15,2
2886217,4,16,2
2886296,4,16,2
2886376,4,17,2
2886455,4,17,2
2886535,4,18,2
2886614,5,18,2
2886694,5,19,2
2886773,5,19,2
2886853,5,19,2
2886932,5,18,2
2887011,4,18,2
2887091,4,17,2
2887170,4,17,2
2887250,4,16,2
2887329,4,15,2
2887409,4,15,2
2887488,4,14,2
2887567,4,14,2
2887647,4,13,2
2887723,4,13,2
2887812,5,13,2
2887885,6,13,2
2887970,6,13,2
2888049,6,14,2
2888124,6,14,2
2888203,7,14,2
2888282,7,14,2
2888362,7,13,2
2888441,7,13,2
2888521,7,12,2
2888600,8,11,2
2888680,7,11,2
2888759,7,10,2
2888839,7,10,2
2888922,7,9,2
2888998,7,9,2
2889074,6,8,2
2889162,6,8,2
2889240,6,7,2
2889315,5,7,2
2889395,5,6,2
2889474,4,6,2
2889554,4,5,2
2889633,4,5,2
2889712,5,4,2
2889792,5,4,2
2889871,6,4,2
2889956,6,4,2
2890035,7,5,2
2890115,7,5,2
2890190,7,6,2
2890269,8,6,2
2890348,7,7,2
2890428,7,7,2
2890507,7,8,2
2890587,7,8,2
2890666,7,9,2
2890745,6,9,2
2890825,6,10,2
2890905,6,10,2
2890984,6,11,2
2891059,5,11,2
2891148,5,12,2
2891227,5,12,2
2891306,5,13,2
2891386,5,14,2
2891465,5,14,2
2891540,5,15,2
2891619,5,15,2
2891699,5,16,2
2891778,5,16,2
2891858,5,17,2
2891937,5,17,2
2892017,5,18,2
2892096,4,17,2
2892170,4,17,2
2892260,3,17,2
2892339,2,16,2
2892414,2,17,2
2892494,2,17,2
2892573,2,18,2
2892649,3,18,2
2892737,3,19,2
2892814,3,20,2
2892892,3,20,2
2892970,3,19,2
2893050,3,19,2
2893129,3,18,2
2893208,3,17,2
2893288,3,17,2
2893367,3,16,2
2893447,3,16,2
2893526,3,15,2
2893606,3,15,2
2893686,3,16,2
2893765,3,16,2
2893844,3,17,2
2893924,3,18,2
2894003,3,18,2
2894083,3,19,2
2894162,3,19,2
2894241,3,19,2
2894321,3,19,2
2894395,3,18,2
2894485,3,17,2
2894562,3,17,2
2894639,3,16,2
2894718,3,16,2
2894798,4,15,2
2894877,4,14,2
2894956,4,14,2
2895036,4,14,2
2895115,3,13,2
2895195,3,12,2
2895275,3,12,2
2895433,2,11,2
2895513,2,12,2
2895592,2,12,2
2895672,2,13,2
2895756,2,13,2
2895835,2,14,2
2895910,2,14,2
2895990,2,15,2
2896069,2,14,2
2896148,2,14,2
2896228,2,13,2
2896307,1,13,2
2896386,1,14,2
2896466,2,14,2
2896546,3,14,2
2896632,3,14,2
2896704,3,13,2
2896782,3,12,2
2896869,3,12,2
2896941,3,11,2
2897020,3,11,2
2897104,3,10,2
2897179,3,10,2
2897266,4,9,2
2897344,4,8,2
2897419,4,8,2
2897499,4,7,2
2897579,4,7,2
2897658,5,6,2
2897742,5,6,2
2897819,5,5,2
2897902,5,5,2
2897981,5,4,2
2898055,6,4,2
2898135,6,4,2
2898214,5,4,2
2898294,5,5,2
2898373,5,5,2
2898453,5,6,2
2898532,5,6,2
2898611,4,7,2
2898691,4,7,2
2898770,4,8,2
2898856,4,8,2
2898929,3,9,2
2899009,3,8,2
2899088,3,7,2
2899168,3,7,2
2899247,3,7,2
2899326,3,7,2
2899406,3,8,2
2899485,2,9,2
2899565,2,9,2
2899644,2,10,2
2899724,2,10,2
2899803,2,11,2
2899883,2,11,2
2899962,2,12,2
2900041,1,13,2
2900121,1,13,2
2900200,1,14,2
2900280,1,14,2
2900359,1,15,2
2900439,1,14,2
2900518,1,14,2
2900598,1,13,2
2900677,1,13,2
2900757,1,12,2
2900836,1,11,2
2900916,2,11,2
2900995,2,10,2
2901074,2,10,2
2901157,2,10,2
2901237,2,11,2
2901317,2,11,2
2901396,3,11,2
2901472,3,11,2
2901551,3,10,2
2901631,3,11,2
2901710,3,11,2
2901790,3,12,2
2901869,3,12,2
2901948,3,13,2
2902028,2,13,2
2902107,2,14,2
2902186,2,14,2
2902266,2,15,2
2902346,2,15,2
2902425,2,16,2
2902504,1,17,2
2902584,1,17,2
2902663,1,17,2
2902743,1,17,2
2902822,1,18,2
2902902,1,18,2
2903060,2,17,2
2903140,2,16,2
2903219,2,16,2
2903299,2,15,2
2903378,2,15,2
2903458,2,15,2
2903538,3,16,2
2903617,3,15,2
2903696,3,15,2
2903775,3,14,2
2903855,2,14,2
2903935,2,13,2
2904014,2,13,2
2904093,2,12,2
2904173,2,12,2
2904252,2,13,2
2904332,2,13,2
2904411,2,14,2
2904492,2,15,2
2904570,1,15,2
2904650,1,16,2
2904729,1,16,2
2904808,1,17,2
2904888,1,17,2
2904968,1,18,2
2905047,1,18,2
2905126,1,17,2
2905206,1,17,2
2905285,1,16,2
2905365,1,15,2
2905444,1,15,2
2905524,1,14,2
2905603,1,13,2
2905683,1,14,2
2905758,1,13,2
2905846,2,13,2
2905921,2,12,2
2906000,2,12,2
2906080,2,11,2
2906159,2,10,2
2906239,2,11,2
2906324,2,11,2
2906401,1,12,2
2906481,1,12,2
2906560,1,12,2
2906636,1,12,2
2906715,2,11,2
2906795,2,11,2
2906874,2,10,2
2906954,2,9,2
2907033,2,9,2
2907113,3,8,2
2907192,3,8,2
2907272,3,7,2
2907355,3,7,2
2907430,3,6,2
2907510,3,5,2
2907589,4,5,2
2907669,5,6,2
2907748,5,6,2
2907827,5,6,2
2907907,5,7,2
2907986,4,7,2
2908066,4,8,2
2908146,4,8,2
2908225,3,9,2
2908305,3,9,2
2908384,3,9,2
2908463,4,9,2
2908543,4,10,2
2908623,4,10,2
2908702,4,11,2
2908781,4,12,2
2908861,3,12,2
2908940,3,13,2
2909019,3,13,2
2909099,3,14,2
2909178,3,14,2
2909258,3,15,2
2909337,2,15,2
2909417,2,15,2
2909496,1,15,2
2909576,2,14,2
2909655,2,13,2
2909734,2,13,2
2909814,2,12,2
2909893,3,12,2
2909973,3,11,2
2910049,3,11,2
2910137,3,10,2
2910215,3,10,2
2910291,3,10,2
2910370,3,11,2
2910449,3,11,2
2910529,3,12,2
2910609,3,13,2
2910688,3,13,2
2910767,3,14,2
2910847,3,14,2
2910926,3,15,2
2911006,2,15,2
2911085,2,16,2
2911165,2,17,2
2911244,2,17,2
2911324,2,18,2
2911404,2,18,2
2911487,2,19,2
2911565,2,20,2
2911641,2,20,2
2911721,2,19,2
2911800,2,19,2
2911880,2,18,2
2911959,2,17,2
2912039,2,17,2
2912118,2,16,2
2912198,2,16,2
2912281,2,15,2
2912357,1,14,2
2912436,1,14,2
2912515,1,13,2
2912596,1,13,2
2912679,1,12,2
2912759,1,12,2
2912839,1,11,2
2912913,1,10,2
2912993,1,10,2
2913077,1,9,2
2913156,2,9,2
2913230,2,8,2
2913310,2,8,2
2913389,2,7,2
2913469,2,6,2
2913548,3,6,2
2913628,3,5,2
2913707,3,5,2
2913787,3,6,2
2913866,3,6,2
2913945,2,7,2
2914025,2,7,2
2914105,2,8,2
2914184,3,9,2
2914263,3,9,2
2914343,3,10,2
2914422,4,10,2
2914503,4,11,2
2914581,5,11,2
2914655,5,12,2
2914745,5,12,2
2914823,5,12,2
2914897,5,12,2
2914981,5,11,2
2915060,6,11,2
2915139,6,10,2
2915219,7,10,2
2915298,7,10,2
2915378,8,9,2
2915457,8,9,2
2915537,9,8,2
2915616,9,8,2
2915696,9,8,2
2915775,10,7,2
2915855,10,7,2
2915934,10,6,2
2916013,10,6,2
2916093,10,5,2
2916172,10,5,2
2916252,10,4,2
2916332,10,3,2
2916411,9,3,2
2916490,9,4,2
2916570,9,4,2
2916649,8,5,2
2916728,8,5,2
2916808,8,5,2
2916887,7,6,2
2916967,7,6,2
2917046,6,7,2
2917126,6,7,2
2917205,7,8,2
2917285,7,8,2
2917364,7,9,2
2917444,7,9,2
2917523,7,10,2
2917603,7,10,2
2917682,7,11,2
2917762,6,11,2
2917841,6,12,2
2917920,6,11,2
2918003,5,11,2
2918083,5,11,2
2918156,4,10,2
2918236,4,10,2
2918316,3,9,2
2918400,3,9,2
2918479,3,8,2
2918559,3,8,2
2918638,4,8,2
2918718,5,8,2
2918796,5,8,2
2918872,6,7,2
2918954,6,7,2
2919030,6,6,2
2919113,7,6,2
2919194,7,5,2
2919274,7,5,2
2919348,8,4,2
2919428,8,4,2
2919507,8,3,2
2919587,8,3,2
2919666,9,2,2
2919746,9,3,2
2919825,9,3,2
2919904,9,4,2
2919984,9,4,2
2920063,8,5,2
2920143,8,5,2
2920222,8,6,2
2920302,8,6,2
2920381,8,7,2
2920461,7,7,2
2920540,7,7,2
2920624,6,8,2
2920704,6,8,2
2920779,6,8,2
2920864,6,7,2
2920943,6,6,2
2921021,6,6,2
2921096,6,5,2
2921176,6,5,2
2921251,6,4,2
2921340,6,4,2
2921419,7,4,2
2921498,8,4,2
2921578,9,4,2
2921658,9,4,2
2921737,9,4,2
2921817,9,5,2
2921894,9,5,2
2921968,9,6,2
2922049,8,6,2
2922129,8,6,2
2922208,7,7,2
2922287,7,7,2
2922367,8,6,2
2922446,8,6,2
2922526,9,6,2
2922605,9,5,2
2922685,10,5,2
2922764,10,5,2
2922844,9,5,2
2922923,9,6,2
2923002,8,6,2
2923082,8,6,2
2923159,7,6,2
2923247,7,6,2
2923325,6,5,2
2923406,6,5,2
2923474,6,4,2
2923563,5,4,2
2923642,5,3,2
2923717,6,4,2
2923797,6,4,2
2923876,5,4,2
2924035,4,5,2
2924115,3,5,2
2924200,3,5,2
2924278,3,5,2
2924354,3,5,2
2924433,3,5,2
2924513,3,6,2
2924597,3,6,2
2924675,3,7,2
2924749,2,8,2
2924836,2,8,2
2924915,2,9,2
2924990,2,9,2
2925148,3,11,2
2925228,3,11,2
2925307,3,12,2
2925384,3,12,2
2925471,4,13,2
2925550,4,13,2
2925623,5,14,2
2925706,5,14,2
2925786,5,14,2
2925865,6,15,2
2925945,6,15,2
2926024,6,15,2
2926104,5,15,2
2926183,5,15,2
2926263,5,15,2
2926342,6,15,2
2926421,6,16,2
2926501,7,16,2
2926580,6,17,2
2926660,6,17,2
2926739,5,17,2
2926819,4,17,2
2926898,5,17,2
2926972,6,17,2
2927061,7,17,2
2927139,7,17,2
2927214,7,17,2
2927298,7,16,2
2927377,7,16,2
2927450,6,15,2
2927534,6,15,2
2927613,6,14,2
2927693,6,13,2
2927772,6,13,2
2927851,6,12,2
2927923,6,12,2
2928012,6,11,2
2928091,6,11,2
2928171,6,11,2
2928250,6,12,2
2928329,6,12,2
2928405,6,13,2
2928485,6,13,2
2928564,6,14,2
